%mand_s=2.52004e+07 kt02=7.44374 p_pdf=13200
%num_elements=4356
%num_sum_T_pp_A=66
%num_sum_T_pp_B=66

%sum_T_pp_A
0.01 0.0192308 0.0284615 0.0376923 0.0469231 0.0561538 0.0653846 0.0746154 0.0838462 0.0930769 0.102308 0.111538 0.120769 0.13 0.139231 0.148462 0.157692 0.166923 0.176154 0.185385 0.194615 0.203846 0.213077 0.222308 0.231538 0.240769 0.25 0.259231 0.268462 0.277692 0.286923 0.296154 0.305385 0.314615 0.323846 0.333077 0.342308 0.351538 0.360769 0.37 0.379231 0.388462 0.397692 0.406923 0.416154 0.425385 0.434615 0.443846 0.453077 0.462308 0.471538 0.480769 0.49 0.499231 0.508462 0.517692 0.526923 0.536154 0.545385 0.554615 0.563846 0.573077 0.582308 0.591538 0.600769 0.61 

%sum_T_pp_B
0.01 0.0192308 0.0284615 0.0376923 0.0469231 0.0561538 0.0653846 0.0746154 0.0838462 0.0930769 0.102308 0.111538 0.120769 0.13 0.139231 0.148462 0.157692 0.166923 0.176154 0.185385 0.194615 0.203846 0.213077 0.222308 0.231538 0.240769 0.25 0.259231 0.268462 0.277692 0.286923 0.296154 0.305385 0.314615 0.323846 0.333077 0.342308 0.351538 0.360769 0.37 0.379231 0.388462 0.397692 0.406923 0.416154 0.425385 0.434615 0.443846 0.453077 0.462308 0.471538 0.480769 0.49 0.499231 0.508462 0.517692 0.526923 0.536154 0.545385 0.554615 0.563846 0.573077 0.582308 0.591538 0.600769 0.61 

%sigma_jet_values
116.256 115.248 114.243 113.237 112.23 111.225 110.218 109.212 108.205 107.199 106.194 105.187 104.181 103.174 102.168 101.162 100.156 99.1491 98.1435 97.1367 96.1305 95.1244 94.1176 93.1114 92.1053 91.099 90.0928 89.0866 88.0803 87.0741 86.0683 85.0616 84.0552 83.0493 82.0427 81.0366 80.0303 79.0239 78.0176 77.0113 76.0051 74.9989 73.9923 72.9859 71.9799 70.9736 69.9667 68.9609 67.9546 66.9483 65.942 64.9358 63.9295 62.9233 61.9168 60.9104 59.9056 58.8979 57.8918 56.8853 55.8792 54.8729 53.8667 52.8604 51.8541 50.8474 
115.227 114.222 113.222 112.219 111.22 110.214 109.212 108.209 107.207 106.204 105.202 104.2 103.197 102.194 101.192 100.189 99.1869 98.1841 97.1817 96.1798 95.177 94.1743 93.1716 92.1689 91.1665 90.1641 89.1619 88.1592 87.157 86.1546 85.1523 84.1497 83.147 82.1448 81.1418 80.1396 79.1372 78.1343 77.1321 76.1295 75.1271 74.1246 73.1218 72.1194 71.1171 70.115 69.1119 68.1093 67.1067 66.1044 65.1018 64.0994 63.0969 62.0943 61.0917 60.089 59.0867 58.0843 57.0818 56.0793 55.0767 54.0742 53.0718 52.069 51.0667 50.0638 
114.199 113.197 112.201 111.202 110.203 109.205 108.206 107.207 106.208 105.21 104.211 103.212 102.213 101.214 100.216 99.2166 98.2182 97.2192 96.2206 95.2221 94.2238 93.2246 92.2259 91.227 90.2285 89.2299 88.2311 87.2324 86.2338 85.2353 84.2366 83.2378 82.2392 81.2404 80.2412 79.2427 78.2439 77.2452 76.2462 75.2477 74.2491 73.2504 72.2512 71.2528 70.2542 69.2555 68.2567 67.258 66.2589 65.2603 64.2616 63.2629 62.2642 61.2653 60.2665 59.268 58.2692 57.2704 56.2717 55.2729 54.2742 53.276 52.2767 51.2781 50.2793 49.2806 
113.169 112.172 111.179 110.184 109.189 108.194 107.199 106.204 105.21 104.215 103.22 102.225 101.23 100.234 99.2393 98.2447 97.2495 96.2542 95.2595 94.2646 93.27 92.2749 91.2802 90.2851 89.2902 88.2953 87.3004 86.3057 85.311 84.3155 83.3206 82.3256 81.3308 80.3359 79.3406 78.3458 77.3508 76.3559 75.3604 74.3659 73.371 72.3762 71.3813 70.3862 69.3913 68.3964 67.4014 66.4064 65.4112 64.4164 63.4214 62.4265 61.4314 60.4364 59.4413 58.4477 57.4516 56.4565 55.4616 54.4667 53.4717 52.4767 51.4818 50.4869 49.4919 48.4969 
112.141 111.147 110.158 109.167 108.176 107.185 106.193 105.203 104.211 103.219 102.228 101.237 100.246 99.2543 98.2633 97.2739 96.2815 95.2899 94.2989 93.3077 92.3166 91.3254 90.3342 89.3432 88.3518 87.3607 86.3696 85.3783 84.3871 83.3961 82.4051 81.414 80.4233 79.4311 78.4398 77.4488 76.4577 75.4666 74.4751 73.4838 72.4931 71.5018 70.5107 69.5195 68.5284 67.5371 66.546 65.5536 64.5634 63.5723 62.5811 61.59 60.5986 59.6075 58.6162 57.6251 56.634 55.6427 54.6514 53.6604 52.6692 51.678 50.6868 49.6956 48.7044 47.7133 
111.112 110.122 109.137 108.149 107.162 106.174 105.187 104.2 103.212 102.225 101.237 100.25 99.2624 98.2756 97.2875 96.3003 95.3127 94.3253 93.3378 92.3505 91.3632 90.3757 89.3883 88.4011 87.4135 86.4259 85.4386 84.4512 83.4637 82.4765 81.4892 80.502 79.515 78.5268 77.5393 76.5521 75.5648 74.5771 73.5897 72.6024 71.6151 70.6277 69.6403 68.6529 67.6654 66.678 65.6907 64.7034 63.7158 62.7285 61.7408 60.7534 59.7659 58.7785 57.791 56.8036 55.8162 54.8296 53.8413 52.8542 51.8667 50.879 49.8918 48.9044 47.917 46.9296 
110.083 109.097 108.119 107.132 106.148 105.164 104.181 103.197 102.213 101.23 100.246 99.2624 98.2787 97.2949 96.3112 95.3278 94.3437 93.3602 92.3766 91.3929 90.4116 89.4261 88.4431 87.4587 86.4751 85.4915 84.5079 83.5242 82.5405 81.5569 80.5734 79.5899 78.6067 77.623 76.6386 75.6552 74.6715 73.6878 72.704 71.7204 70.7371 69.7533 68.7698 67.7862 66.8025 65.8189 64.8359 63.8516 62.8677 61.8851 60.9007 59.917 58.9332 57.9496 56.9671 55.9822 54.9986 54.015 53.0312 52.0478 51.0641 50.0803 49.0971 48.1133 47.1296 46.146 
109.055 108.072 107.094 106.114 105.135 104.155 103.175 102.195 101.214 100.235 99.2546 98.2751 97.2948 96.3148 95.3349 94.3554 93.3751 92.3955 91.4159 90.4361 89.4562 88.4761 87.4962 86.5163 85.5383 84.5594 83.5773 82.5972 81.6174 80.6377 79.6578 78.6778 77.6983 76.7178 75.7381 74.7582 73.7781 72.7984 71.8191 70.8388 69.8591 68.8792 67.8995 66.9195 65.9397 64.9599 63.9795 63.0001 62.0201 61.0403 60.0603 59.0805 58.1005 57.1207 56.1407 55.1607 54.181 53.2011 52.2213 51.2415 50.2616 49.2817 48.3024 47.322 46.3421 45.3622 
108.025 107.047 106.074 105.097 104.121 103.144 102.168 101.192 100.215 99.2399 98.2632 97.2875 96.3111 95.335 94.3591 93.3832 92.4069 91.4311 90.4548 89.4787 88.5054 87.5264 86.5503 85.5743 84.5982 83.6222 82.6462 81.6733 80.6942 79.7181 78.742 77.7659 76.7902 75.8136 74.8376 73.8615 72.8854 71.9091 70.9331 69.957 68.981 68.0049 67.0285 66.0528 65.0768 64.1007 63.1246 62.1497 61.1723 60.1963 59.2202 58.2437 57.2679 56.2917 55.3155 54.3395 53.3635 52.3874 51.4113 50.4352 49.4588 48.4829 47.5067 46.5307 45.5547 44.5787 
106.996 106.021 105.051 104.079 103.107 102.134 101.162 100.189 99.2168 98.2447 97.2727 96.3002 95.3277 94.3554 93.383 92.4106 91.4387 90.4666 89.4938 88.5214 87.5492 86.5768 85.6045 84.6323 83.6599 82.6882 81.7152 80.7431 79.7711 78.8003 77.8262 76.8538 75.8818 74.9092 73.9367 72.9649 71.9926 71.0206 70.0476 69.0752 68.1031 67.1305 66.1583 65.1857 64.2138 63.2414 62.2692 61.2969 60.3246 59.3523 58.3799 57.4075 56.4352 55.4629 54.4903 53.5182 52.5456 51.5735 50.6013 49.629 48.6567 47.6843 46.712 45.7396 44.7674 43.795 
