%mand_s=7.6176e+06 kt02=4 p_pdf=13200
%num_elements=8100
%num_sum_T_pp_A=15
%num_sum_T_pp_B=15
%num_T_AA(0)=6
%num_T_BB(0)=6

%sum_T_pp_A
0.03411 0.075245 0.11638 0.157515 0.19865 0.239785 0.28092 0.322055 0.36319 0.404325 0.44546 0.486595 0.52773 0.568865 0.61 

%sum_T_pp_B
0.03411 0.075245 0.11638 0.157515 0.19865 0.239785 0.28092 0.322055 0.36319 0.404325 0.44546 0.486595 0.52773 0.568865 0.61 

%T_AA(0)
30 33.2 36.4 39.6 42.8 46 

%T_BB(0)
30 33.2 36.4 39.6 42.8 46 

%sigma_jet_values
72.3866 80.5335 87.2476 92.8764 97.6638 101.786 
73.1253 81.2964 88.0301 93.6761 98.4778 102.612 
73.745 81.9361 88.6868 94.3455 99.16 103.304 
74.2718 82.4801 89.245 94.9166 99.7403 103.893 
74.7252 82.9479 89.7255 95.4074 100.24 104.4 

64.9261 73.676 80.8876 86.9335 92.0751 96.5015 
65.7987 74.5803 81.8177 87.8854 93.0459 97.4884 
66.5179 75.3255 82.5843 88.6704 93.8463 98.3017 
67.1208 75.9502 83.2272 89.3283 94.517 98.9838 
67.6336 76.4816 83.7764 89.8881 95.0874 99.5636 
68.0751 76.9391 84.2442 90.3699 95.5785 100.063 

58.3617 67.7442 75.4775 81.9604 87.4742 92.2205 
59.2106 68.627 76.3882 82.8944 88.4283 93.192 
59.9104 69.3549 77.1389 83.6645 89.215 93.9926 
60.497 69.9647 77.7683 84.3095 89.8743 94.6637 
60.9958 70.4835 78.3035 84.8587 90.4346 95.2344 
61.4252 70.9302 78.7641 85.3311 90.9174 95.7258 


143.565 144.078 144.502 144.857 145.159 145.419 
145.392 145.909 146.335 146.692 146.996 147.257 
146.897 147.417 147.845 148.207 148.509 148.772 
148.16 148.681 149.111 149.471 149.778 150.041 
149.234 149.757 150.188 150.549 150.856 151.121 
150.158 150.682 151.117 151.477 151.785 152.05 

137.135 138.268 139.203 139.986 140.652 141.227 
138.925 140.067 141.005 141.792 142.462 143.039 
140.4 141.546 142.49 143.281 143.954 144.534 
141.637 142.787 143.735 144.53 145.206 145.787 
142.689 143.843 144.794 145.591 146.269 146.853 
143.595 144.752 145.706 146.505 147.185 147.771 

130.706 132.459 133.904 135.116 136.146 137.033 
132.459 134.222 135.675 136.894 137.93 138.822 
133.904 135.678 137.136 138.359 139.394 140.297 
135.116 136.894 138.36 139.589 140.634 141.533 
136.146 137.93 139.393 140.634 141.682 142.585 
137.033 138.824 140.297 141.533 142.585 143.49 

124.275 126.648 128.605 130.244 131.639 132.84 
125.992 128.38 130.346 131.995 133.398 134.605 
127.407 129.805 131.781 133.438 134.847 136.061 
128.594 131 132.985 134.649 136.062 137.28 
129.602 132.017 134.008 135.677 137.096 138.319 
130.471 132.895 134.889 136.562 137.986 139.211 

117.841 120.838 123.305 125.373 127.132 128.646 
119.526 122.535 125.016 127.096 128.865 130.388 
120.911 123.934 126.426 128.517 130.293 131.823 
122.072 125.106 127.608 129.708 131.491 133.027 
123.058 126.104 128.614 130.719 132.509 134.05 
123.909 126.963 129.48 131.591 133.388 134.932 

111.415 115.028 118.007 120.502 122.625 124.453 
113.059 116.692 119.687 122.197 124.332 126.17 
114.413 118.063 121.072 123.594 125.739 127.586 
115.549 119.213 122.234 124.765 126.919 128.773 
116.514 120.192 123.222 125.762 127.922 129.783 
117.345 121.033 124.072 126.615 128.786 130.651 

104.986 109.217 112.706 115.631 118.119 120.259 
106.591 110.848 114.357 117.298 119.8 121.953 
107.916 112.193 115.717 118.674 121.186 123.349 
109.026 113.32 116.86 119.824 122.348 124.519 
109.97 114.278 117.828 120.805 123.369 125.51 
110.783 115.103 118.663 121.649 124.187 126.372 

98.5545 103.408 107.406 110.759 113.611 116.065 
100.125 105.005 109.027 112.399 115.267 117.735 
101.419 106.322 110.363 113.75 116.631 119.114 
