%mand_s=2.52004e+07 kt02=6.73378 p_pdf=13200
%num_elements=4900
%num_sum_T_pp_A=14
%num_sum_T_pp_B=14
%num_T_AA(0)=5
%num_T_BB(0)=5

%sum_T_pp_A
0.03411 0.0784092 0.122708 0.167008 0.211307 0.255606 0.299905 0.344205 0.388504 0.432803 0.477102 0.521402 0.565701 0.61 

%sum_T_pp_B
0.03411 0.0784092 0.122708 0.167008 0.211307 0.255606 0.299905 0.344205 0.388504 0.432803 0.477102 0.521402 0.565701 0.61 

%T_AA(0)
30 34 38 42 46 

%T_BB(0)
30 34 38 42 46 

%sigma_jet_values
83.673 89.493 94.0885 97.8069 100.879 
84.6821 90.5259 95.1399 98.8749 101.96 
85.4781 91.3414 95.9707 99.7181 102.814 
86.1225 92.0016 96.6433 100.4 103.504 
86.6549 92.547 97.199 100.965 104.075 

78.0327 84.5161 89.6344 93.7789 97.2008 
79.0176 85.5283 90.668 94.829 98.2662 
79.7952 86.327 91.484 95.6587 99.1073 
80.4243 86.9738 92.1445 96.3305 99.7881 
80.9445 87.5081 92.6902 96.8856 100.351 

72.3925 79.5393 85.1816 89.7489 93.5222 
73.3535 80.5303 86.1961 90.7829 94.5721 
74.1123 81.3127 86.997 91.5993 95.401 
74.7264 81.9462 87.6456 92.2602 96.0721 
75.2338 82.4694 88.1814 92.8061 96.6266 

66.7521 74.5628 80.7286 85.7199 89.8435 
67.6895 75.5325 81.7246 86.7368 90.8779 
68.4294 76.2986 82.511 87.5397 91.6946 
69.0284 76.9185 83.1437 88.1897 92.3558 
69.5232 77.4307 83.6696 88.7271 92.9019 

61.1114 69.5852 76.2754 81.6913 86.1649 
62.0252 70.5347 77.2532 82.6915 87.184 
62.7463 71.2838 78.0248 83.4809 87.9883 
63.33 71.8908 78.6494 84.12 88.6394 
63.8123 72.3919 79.1654 84.648 89.1775 

55.4713 64.6088 71.8225 77.662 82.4864 
56.3609 65.5369 72.7811 78.6453 83.4899 
57.0636 66.2697 73.5379 79.4217 84.2821 
57.6323 66.8628 74.1505 80.0502 84.9229 
58.1018 67.3532 74.6567 80.5693 85.4527 


123.043 123.544 123.939 124.259 124.523 
124.918 125.422 125.82 126.143 126.409 
126.4 126.906 127.306 127.63 127.897 
127.598 128.107 128.509 128.834 129.102 
128.589 129.099 129.502 129.828 130.097 

117.516 118.667 119.576 120.312 120.919 
119.355 120.514 121.428 122.168 122.78 
120.806 121.971 122.891 123.635 124.25 
121.981 123.151 124.075 124.822 125.439 
122.951 124.125 125.051 125.802 126.421 

111.99 113.791 115.213 116.364 117.314 
113.792 115.605 117.036 118.195 119.152 
115.213 117.036 118.475 119.64 120.602 
116.364 118.195 119.639 120.809 121.776 
117.315 119.151 120.601 121.776 122.745 

