///Random seed = 1
///sqrt_s = 5020
///proton_width_2 = pow(0.573, 2)
///kt0 = 2.728321
///power_law = 2.5
///sigma_jet = 93.7604
///
///CT14 protons + EPS09LO nuclear modifications on both sides
///
///AA_events = 1000
///
///Total jets: 1045556
///underflow: 0 0
///overflow: 0 0
///y bin walls:  -7.5 -7 -6.5 -6 -5.5 -5 -4.5 -4 -3.5 -3 -2.5 -2 -1.5 -1 -0.5 0 0.5 1 1.5 2 2.5 3 3.5 4 4.5 5 5.5 6 6.5 7 7.5 
2.72832 3.83782 0.0119621 0.257024 1.18296 2.65688 4.03931 5.28758 6.63315 7.86913 8.87524 9.88232 10.7132 11.3786 11.8441 12.2165 12.277 12.3633 12.2062 11.8813 11.3892 10.7601 9.75106 8.91468 7.71168 6.57334 5.33833 4.0655 2.64201 1.20041 0.26349 0.0067893 
3.83782 5.3985 0 0.00942326 0.118365 0.470703 0.881879 1.30271 1.73273 2.11816 2.49372 2.89432 3.13358 3.38801 3.61118 3.76034 3.79757 3.76402 3.69369 3.61554 3.41421 3.0991 2.87892 2.52566 2.0499 1.6994 1.31834 0.887625 0.475759 0.135833 0.0117216 0 
5.3985 7.59385 0 0 0.00620886 0.0545726 0.157019 0.268451 0.394753 0.512231 0.636898 0.755193 0.849797 0.91499 0.966131 1.02512 1.06122 1.04832 1.0341 0.959595 0.922016 0.819733 0.728724 0.641473 0.511741 0.384296 0.281359 0.155058 0.050161 0.00653564 0 0 
7.59385 10.682 0 0 0.000116155 0.00348466 0.0213726 0.049366 0.0873488 0.123938 0.150189 0.18701 0.206524 0.232311 0.246133 0.257981 0.264486 0.271107 0.255193 0.242184 0.231614 0.206524 0.177137 0.147285 0.109535 0.0806118 0.0518053 0.0238118 0.00278773 0 0 0 
10.682 15.0259 0 0 0 0.000165151 0.00115605 0.00561512 0.0158545 0.0211393 0.0294794 0.0398013 0.0453339 0.0537565 0.0588762 0.0604451 0.0623444 0.0643262 0.0607754 0.0557384 0.0546649 0.0497104 0.0344339 0.0309658 0.0246075 0.0139552 0.00784466 0.00123863 0 0 0 0 
15.0259 21.1363 0 0 0 0 0 0.000645735 0.00199591 0.003757 0.00722049 0.00757271 0.00956861 0.0112123 0.0127973 0.0146171 0.0132082 0.0140888 0.0140888 0.0132669 0.0109188 0.00997954 0.00851196 0.00645735 0.00498977 0.00217202 0.000528328 5.87032e-05 0 0 0 0 
21.1363 29.7316 0 0 0 0 0 0 0.000125197 0.000834646 0.00121024 0.00146063 0.00200315 0.00242047 0.00267087 0.00212835 0.00250394 0.00304646 0.00342205 0.00225355 0.00229528 0.00225355 0.00179449 0.0014189 0.000417323 0.000208662 8.34646e-05 0 0 0 0 0 
29.7316 41.8222 0 0 0 0 0 0 0 0 0.000296677 0.000326345 0.000534018 0.000445015 0.000741692 0.000830695 0.000445015 0.000504351 0.000652689 0.000712024 0.000445015 0.000415348 0.000267009 0.000178006 0.000118671 2.96677e-05 0 0 0 0 0 0 
41.8222 58.8296 0 0 0 0 0 0 0 0 0 4.21818e-05 2.10909e-05 0.000105454 0.000105454 2.10909e-05 0.000168727 0.000105454 0.000147636 8.43635e-05 8.43635e-05 0.000105454 4.21818e-05 2.10909e-05 0 0 0 0 0 0 0 0 
58.8296 82.7532 0 0 0 0 0 0 0 0 1.49936e-05 0 1.49936e-05 1.49936e-05 2.99872e-05 2.99872e-05 0 1.49936e-05 1.49936e-05 0 1.49936e-05 1.49936e-05 0 1.49936e-05 0 0 0 0 0 0 0 0 
82.7532 116.406 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.0659e-05 0 0 1.0659e-05 0 0 0 0 0 0 0 0 0 0 0 0 
116.406 163.743 0 0 0 0 0 0 0 0 0 0 0 0 0 7.57754e-06 0 7.57754e-06 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
163.743 230.33 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
230.33 323.996 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
323.996 455.753 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
455.753 641.089 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
641.089 901.793 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
901.793 1268.52 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1268.52 1784.37 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1784.37 2510 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
